id,key,value,type 
284859277,amenity,post_office,regular
284859277,building,yes,regular
284859277,city,San Francisco,addr
284859277,state,CA,addr
284859277,street,Taraval Street,addr
284859277,edited,09/18/2007,gnis
284859277,created,05/22/2006,gnis
284859277,postcode,94116,addr
284859277,state_id,06,gnis
284859277,county_id,075,gnis
284859277,feature_id,2087593,gnis
284859277,housenumber,1800,addr
284859277,OBJECTID,30,sfgov.org
284859277,OFFICE_TYP,Post Office,sfgov.org
284897901,height,9,regular
284897901,building,yes,regular
284909648,height,6,regular
284909648,building,yes,regular
284909648,street,Santiago Street,addr
284909648,housenumber,1331,addr
285026665,height,6,regular
285026665,building,yes,regular
285044162,height,6,regular
285044162,building,yes,regular
285044266,height,6,regular
285044266,building,yes,regular
285068003,height,6,regular
285068003,building,yes,regular
285068003,city,San Francisco,addr
285068003,state,CA,addr
285068003,street,37th Avenue,addr
285068003,country,US,addr
285068003,postcode,94122,addr
285068003,housenumber,1807,addr
285068103,height,6,regular
285068103,building,yes,regular
285083118,height,6,regular
285083118,building,yes,regular
285118362,height,6,regular
285118362,building,yes,regular
285118463,height,6,regular
285118463,building,yes,regular
285134397,height,6,regular
285134397,building,yes,regular
285231535,height,6,regular
285231535,building,yes,regular
285254707,height,6,regular
285254707,building,yes,regular
285254911,height,5,regular
285254911,building,yes,regular
285266664,height,6,regular
285266664,building,yes,regular
285266664,street,Moraga Street,addr
285266664,housenumber,2933,addr
285290176,sport,tennis,regular
285290176,leisure,pitch,regular
285298188,height,6,regular
285298188,building,yes,regular
285321436,height,8,regular
285321436,building,yes,regular
285324937,building,yes,regular
285324937,city,Piedmont,addr
285324937,street,Ronada Avenue,addr
285324937,postcode,94611,addr
285324937,housenumber,169,addr
285327212,building,yes,regular
285327212,city,Piedmont,addr
285327212,street,Jerome Avenue,addr
285327212,postcode,94611,addr
285327212,housenumber,47,addr
285327327,building,yes,regular
285327327,city,Piedmont,addr
285327327,street,Olive Avenue,addr
285327327,postcode,94610,addr
285327327,housenumber,312,addr
285327432,building,yes,regular
285327432,city,Piedmont,addr
285327432,street,Olive Avenue,addr
285327432,postcode,94610,addr
285327432,housenumber,348,addr
285328855,building,yes,regular
285328855,city,Piedmont,addr
285328855,street,Fairview Avenue,addr
285328855,postcode,94610,addr
285328855,housenumber,79,addr
285399308,building,yes,regular
285399411,building,yes,regular
285399411,city,Piedmont,addr
285399411,street,Monticello Avenue,addr
285399411,postcode,94611,addr
285399411,housenumber,33,addr
285399512,building,yes,regular
285399512,city,Piedmont,addr
285399512,street,El Cerrito Avenue,addr
285399512,postcode,94611,addr
285399512,housenumber,35,addr
285399623,building,yes,regular
285399623,city,Piedmont,addr
285399623,street,Magnolia Avenue,addr
285399623,postcode,94610,addr
285399623,housenumber,144,addr
285399747,building,yes,regular
285544593,building,yes,regular
285544593,city,Piedmont,addr
285544593,street,Park Way,addr
285544593,postcode,94611,addr
285544593,housenumber,9,addr
285544752,building,yes,regular
285544752,city,Piedmont,addr
285544752,street,Oakland Avenue,addr
285544752,postcode,94611,addr
285544752,housenumber,1530,addr
285544862,building,yes,regular
285544862,city,Piedmont,addr
285544862,street,Bonita Avenue,addr
285544862,postcode,94611,addr
285544862,housenumber,100,addr
285544993,building,yes,regular
285544993,city,Piedmont,addr
285544993,street,Ramona Avenue,addr
285544993,postcode,94611,addr
285544993,housenumber,228,addr
285545095,building,yes,regular
285545095,city,Piedmont,addr
285545095,street,Bonita Avenue,addr
285545095,postcode,94611,addr
285545095,housenumber,213,addr
285549331,building,yes,regular
285549331,city,Piedmont,addr
285549331,street,Ranleigh Way,addr
285549331,postcode,94610,addr
285549331,housenumber,1129,addr
285549432,building,yes,regular
285549432,city,Piedmont,addr
285549432,street,Jerome Avenue,addr
285549432,postcode,94611,addr
285549432,housenumber,461,addr
285554171,building,yes,regular
285554171,city,Piedmont,addr
285554171,street,Hazel Lane,addr
285554171,postcode,94611,addr
285554171,housenumber,144,addr
285556360,building,yes,regular
285556360,city,Piedmont,addr
285556360,street,Oak Road,addr
285556360,postcode,94610,addr
285556360,housenumber,171,addr
285592760,building,yes,regular
285592760,city,Piedmont,addr
285592760,street,Pala Avenue,addr
285592760,postcode,94611,addr
285592760,housenumber,416,addr
285592869,building,yes,regular
285594248,building,yes,regular
285594248,city,Piedmont,addr
285594248,street,Oakland Avenue,addr
285594248,postcode,94611,addr
285594248,housenumber,2011,addr
285594362,building,yes,regular
285594362,city,Piedmont,addr
285594362,street,Alta Avenue,addr
285594362,postcode,94611,addr
285594362,housenumber,121,addr
285595163,building,yes,regular
285596428,building,yes,regular
285596428,city,Piedmont,addr
285596428,street,Blair Avenue,addr
285596428,postcode,94611,addr
285596428,housenumber,649,addr
285597100,building,yes,regular
285597100,city,Piedmont,addr
285597100,street,Pacific Avenue,addr
285597100,postcode,94611,addr
285597100,housenumber,90,addr
285598177,building,yes,regular
285598177,city,Piedmont,addr
285598177,street,Pacific Avenue,addr
285598177,postcode,94611,addr
285598177,housenumber,415,addr
285598283,building,house,regular
285598283,city,Piedmont,addr
285598283,street,Calvert Court,addr
285598283,postcode,94611,addr
285598283,housenumber,34,addr
285886131,height,6,regular
285886131,building,yes,regular
285886231,height,6,regular
285886231,building,yes,regular
285900340,height,6,regular
285900340,building,yes,regular
285930278,height,6,regular
285930278,building,yes,regular
285930428,height,6,regular
285930428,building,yes,regular
285941094,height,6,regular
285941094,building,yes,regular
285941198,height,6,regular
285941198,building,yes,regular
285960421,building,yes,regular
285978230,height,9,regular
285978230,building,yes,regular
285988065,building,yes,regular
285988065,city,Piedmont,addr
285988065,street,Wildwood Gardens,addr
285988065,postcode,94611,addr
285988065,housenumber,8,addr
285988169,building,yes,regular
285988169,city,Piedmont,addr
285988169,street,Crocker Avenue,addr
285988169,postcode,94610,addr
285988169,housenumber,211,addr
285988278,house,yes,regular
285988278,building,house,regular
285988278,city,Piedmont,addr
285988278,street,Crocker Avenue,addr
285988278,postcode,94610,addr
285988278,housenumber,205,addr
285996043,building,yes,regular
285996043,city,Piedmont,addr
285996043,street,Sea View Avenue,addr
285996043,postcode,94610,addr
285996043,housenumber,100,addr
285996190,building,house,regular
285996190,city,Piedmont,addr
285996190,street,Lincoln Avenue,addr
285996190,postcode,94611,addr
285996190,housenumber,40,addr
286003351,building,yes,regular
286003351,city,Piedmont,addr
286003351,street,Estates Drive,addr
286003351,postcode,94611,addr
286003351,housenumber,191,addr
286003457,building,yes,regular
286003457,city,Piedmont,addr
286003457,street,Terrace,addr
286003457,postcode,94611,addr
286003457,housenumber,590,addr
286003574,building,house,regular
286003574,city,Piedmont,addr
286003574,street,Cambrian Avenue,addr
286003574,postcode,94611,addr
286003574,housenumber,76,addr
286004191,building,house,regular
286004642,building,house,regular
286004642,city,Piedmont,addr
286004642,street,Lexford Road,addr
286004642,postcode,94611,addr
286004642,housenumber,95,addr
286078019,height,6,regular
286078019,building,yes,regular
286078161,height,6,regular
286078161,building,yes,regular
286090042,height,6,regular
286090042,building,yes,regular
286106885,building,yes,regular
286106985,height,6,regular
286106985,building,yes,regular
286138634,height,6,regular
286138634,building,yes,regular
286151470,height,6,regular
286151470,building,yes,regular
286151632,height,6,regular
286151632,building,yes,regular
286262036,height,6,regular
286262036,building,yes,regular
286264804,height,8.78,regular
286264804,building,yes,regular
286266423,height,6.62,regular
286266423,building,yes,regular
286271672,height,9.25,regular
286271672,building,yes,regular
286277156,height,5,regular
286277156,building,yes,regular
286277258,height,8,regular
286277258,building,yes,regular
286284995,height,6.81,regular
286284995,building,yes,regular
286295959,height,9.32,regular
286295959,building,yes,regular
286297111,height,9,regular
286297111,building,yes,regular
286297214,height,6,regular
286297214,building,yes,regular
286306336,height,9.13,regular
286306336,building,yes,regular
286319909,height,8.82,regular
286319909,building,yes,regular
286326323,height,8,regular
286326323,building,yes,regular
286329781,height,9.13,regular
286329781,building,yes,regular
286339350,height,9.40,regular
286339350,building,yes,regular
286342308,height,9.74,regular
286342308,building,yes,regular
286343581,height,9,regular
286343581,building,yes,regular
286344744,height,9,regular
286344744,building,yes,regular
286435475,height,19.30,regular
286435475,building,yes,regular
286435475,city,San Francisco,addr
286435475,state,CA,addr
286435475,street,27th Avenue,addr
286435475,country,US,addr
286435475,postcode,94121,addr
286435475,housenumber,494,addr
286442255,height,9.67,regular
286442255,building,yes,regular
286451083,housenumber,6221,addr
286451083,street,Geary Boulevard,addr
286451083,amenity,social_facility,regular
286451083,building,yes,regular
286451083,height,13.33,regular
286451083,name,Richmond Senior Center,regular
286451083,operator,City and County of San Francisco,regular
286451083,social_facility,outreach,regular
286451083,for,senior,social_facility
286461143,height,5.94,regular
286461143,building,yes,regular
286471104,height,5.84,regular
286471104,building,yes,regular
286484142,height,8.66,regular
286484142,building,yes,regular
286497995,height,6.35,regular
286497995,building,yes,regular
286505857,name,Bosworth Street,regular
286505857,lanes,2,regular
286505857,oneway,yes,regular
286505857,highway,secondary,regular
286505857,lcn_ref,55,regular
286505857,maxspeed,25 mph,regular
286505857,cfcc,A45,tiger
286505857,county,"San Francisco, CA",tiger
286505857,right,shared_lane,cycleway
286505857,name_base,Bosworth,tiger
286505857,name_type,St,tiger
286509078,building,yes,regular
286516588,height,7.28,regular
286516588,building,yes,regular
286609869,height,2.43,regular
286609869,building,yes,regular
286615508,height,8.53,regular
286615508,building,yes,regular
286621072,height,8.83,regular
286621072,building,yes,regular
286635204,height,10.17,regular
286635204,building,yes,regular
286642534,height,8.83,regular
286642534,building,yes,regular
286642534,city,San Francisco,addr
286642534,state,CA,addr
286642534,street,32nd Avenue,addr
286642534,country,US,addr
286642534,postcode,94121,addr
286642534,housenumber,490,addr
286651536,height,9.40,regular
286651536,building,yes,regular
286663405,height,10.99,regular
286663405,building,yes,regular
286668980,height,7.16,regular
286668980,building,yes,regular
286673026,height,9.46,regular
286673026,building,yes,regular
286676859,name,Mission Street,regular
286676859,lanes,4,regular
286676859,oneway,no,regular
286676859,highway,secondary,regular
286676859,sidewalk,both,regular
286676859,bus,1,lanes
286676859,cfcc,A41,tiger
286676859,county,"San Francisco, CA",tiger
286676859,trolley_wire,yes,regular
286676859,forward,2,lanes
286676859,backward,2,lanes
286676859,name_base,Mission,tiger
286676859,name_type,St,tiger
286676859,sig:8CBDE645,highway name oneway iEYEABECAAYFAkrCgAMACgkQNyBQgYy95kUrgQCfVEZQ2F/6GL02T2CiORCVpn5/xKkAnjTGy1oyOPMjBrLzF84SG+LZROOa 2009-09-29T21:45:40Z,gosm
286676859,lanes:backward,yes|designated,bus
287061449,height,6,regular
287061449,building,yes,regular
287061559,height,7,regular
287061559,building,yes,regular
287078904,height,8.54,regular
287078904,building,yes,regular
287088963,height,6,regular
287088963,building,yes,regular
287089066,height,5,regular
287089066,building,yes,regular
287103218,height,5.94,regular
287103218,building,yes,regular
287104413,height,6,regular
287104413,building,yes,regular
287104537,height,4.12,regular
287104537,building,yes,regular
287111604,height,5.36,regular
287111604,building,yes,regular
287122227,height,6,regular
287122227,building,yes,regular
287122398,height,6,regular
287122398,building,yes,regular
287125072,height,6.70,regular
287125072,building,yes,regular
287145064,building,yes,regular
287146592,height,6,regular
287146592,building,yes,regular
287163819,height,5.78,regular
287163819,building,yes,regular
287172321,height,6,regular
287172321,building,yes,regular
287180554,height,7.50,regular
287180554,building,yes,regular
287195244,height,5.24,regular
287195244,building,yes,regular
287198492,height,5.65,regular
287198492,building,yes,regular
287201421,height,8.64,regular
287201421,building,yes,regular
287282668,height,6,regular
287282668,building,yes,regular
287282769,height,6,regular
287282769,building,yes,regular
287283833,height,12.22,regular
287283833,building,yes,regular
287283833,street,La Playa Street,addr
287283833,housenumber,705,addr
287288649,height,5.71,regular
287288649,building,yes,regular
287299768,height,6,regular
287299768,building,yes,regular
287299903,height,6,regular
287299903,building,yes,regular
287300228,height,6.42,regular
287300228,building,yes,regular
287307906,height,8.90,regular
287307906,building,yes,regular
287310354,height,6,regular
287310354,building,yes,regular
287310457,height,6,regular
287310457,building,yes,regular
287316785,height,6.36,regular
287316785,building,yes,regular
287323657,height,6,regular
287323657,building,yes,regular
287323758,height,9,regular
287323758,building,yes,regular
287331362,height,8.43,regular
287331362,building,yes,regular
287363009,height,9.10,regular
287363009,building,yes,regular
287377671,height,4,regular
287377671,building,yes,regular
287384385,height,6.21,regular
287384385,building,yes,regular
287393319,height,5.96,regular
287393319,building,yes,regular
287411271,height,5.72,regular
287411271,building,yes,regular
287413302,height,8.72,regular
287413302,building,yes,regular
287508922,height,6,regular
287508922,building,yes,regular
287509034,height,6,regular
287509034,building,yes,regular
287513189,height,9.33,regular
287513189,building,yes,regular
287515618,height,6.48,regular
287515618,building,yes,regular
287518811,height,6,regular
287518811,building,yes,regular
287518956,height,6,regular
287518956,building,yes,regular
287521094,height,8.32,regular
287521094,building,yes,regular
287525366,height,6,regular
287525366,building,yes,regular
287525466,height,6,regular
287525466,building,yes,regular
287531112,height,10.79,regular
287531112,building,yes,regular
287545775,height,6,regular
287545775,building,yes,regular
287545876,height,6,regular
287545876,building,yes,regular
287559499,height,9,regular
287559499,building,yes,regular
287588961,height,7.88,regular
287588961,building,yes,regular
287606784,height,6,regular
287606784,building,yes,regular
287606913,height,6,regular
287606913,building,yes,regular
287628554,height,6.02,regular
287628554,building,yes,regular
287638648,height,10,regular
287638648,building,yes,regular
287643548,height,9,regular
287643548,building,yes,regular
287653457,highway,track,regular
287688526,height,8.44,regular
287688526,building,yes,regular
287702617,height,5,regular
287702617,building,yes,regular
287702815,height,6,regular
287702815,building,yes,regular
287705362,height,8.61,regular
287705362,building,yes,regular
287709180,height,9.04,regular
287709180,building,yes,regular
287714355,height,5.97,regular
287714355,building,yes,regular
287716519,height,6.03,regular
287716519,building,yes,regular
287720578,height,5,regular
287720578,building,yes,regular
287720678,height,6,regular
287720678,building,yes,regular
287721657,highway,footway,regular
287742534,height,6,regular
287742534,building,yes,regular
287744020,height,8.38,regular
287744020,building,yes,regular
287749895,height,8.14,regular
287749895,building,yes,regular
287756776,height,12.63,regular
287756776,building,yes,regular
287756899,height,6,regular
287756899,building,yes,regular
287773733,height,6,regular
287773733,building,yes,regular
287777128,height,6,regular
287777128,building,yes,regular
287777128,street,Rivera Street,addr
287777128,housenumber,2729,addr
287794856,height,3.29,regular
287794856,source,Bing,regular
287794856,building,yes,regular
287868744,height,4,regular
287868744,building,yes,regular
287874273,height,4,regular
287874273,building,yes,regular
287880429,building,yes,regular
287884301,building,yes,regular
287893219,building,yes,regular
287903616,height,2,regular
287903616,building,yes,regular
287909074,height,7,regular
287909074,building,yes,regular
287919159,layer,1,regular
287919159,building,yes,regular
287927006,building,yes,regular
287938228,height,6,regular
287938228,building,yes,regular
287951851,height,6,regular
287951851,building,yes,regular
287956247,height,6,regular
287956247,building,yes,regular
288037502,height,9.01,regular
288037502,building,yes,regular
288037605,height,5.69,regular
288037605,building,yes,regular
288037708,height,6,regular
288037708,building,yes,regular
288037809,height,5,regular
288037809,building,yes,regular
288037909,height,5.63,regular
288037909,building,yes,regular
288092985,height,6.00,regular
288092985,building,yes,regular
288093090,height,5.74,regular
288093090,building,yes,regular
288093200,height,5.66,regular
288093200,building,yes,regular
288307076,height,13,regular
288307076,building,yes,regular
288309974,height,6,regular
288309974,building,yes,regular
288309974,city,San Francisco,addr
288309974,street,36th Avenue,addr
288309974,postcode,94116,addr
288309974,housenumber,2500,addr
288312995,height,4,regular
288312995,building,yes,regular
288321288,height,6.24,regular
288321288,building,yes,regular
288325556,height,3.81,regular
288325556,building,yes,regular
288339524,height,9,regular
288339524,building,yes,regular
288347326,name,Cow Hollow School,regular
288347326,height,7.57,regular
288347326,amenity,school,regular
288347326,building,yes,regular
288349805,height,5,regular
288349805,building,yes,regular
288357581,height,8,regular
288357581,building,yes,regular
288365549,name,Farallones Marine Sanctuary Visitor Center,regular
288365549,height,10.49,regular
288365549,tourism,museum,regular
288365549,building,museum,regular
288387368,height,7.39,regular
288387368,building,yes,regular
288389244,height,6,regular
288389244,building,yes,regular
288393819,height,6,regular
288393819,building,yes,regular
288393819,street,Vicente Street,addr
288393819,housenumber,1830,addr
288398660,height,9,regular
288398660,building,yes,regular
288402945,height,6,regular
288402945,building,yes,regular
288473102,name,Ripley's Believe it or Not,regular
288473102,height,12.57,regular
288473102,en,Ripley's Believe it or Not,name
288473102,tourism,museum,regular
288473102,website,http://www.ripleys.com/,regular
288473102,building,yes,regular
288477235,height,6,regular
288477235,building,yes,regular
288479314,height,6,regular
288479314,building,yes,regular
288481024,height,6,regular
288481024,building,yes,regular
288483832,height,6.00,regular
288483832,building,yes,regular
288488960,height,6,regular
288488960,building,yes,regular
288495107,height,6,regular
288495107,building,yes,regular
288499323,building,yes,regular
288499988,height,5.71,regular
288499988,building,yes,regular
288506628,height,6.17,regular
288506628,building,yes,regular
288508501,building,yes,regular
288513438,building,yes,regular
288517013,height,7,regular
288517013,building,yes,regular
288523025,height,6.53,regular
288523025,building,yes,regular
288529275,height,6.33,regular
288529275,building,residential,regular
288529275,city,San Francisco,addr
288529275,street,White Street,addr
288529275,postcode,94109,addr
288529275,housenumber,36,addr
288530491,height,6,regular
288530491,building,yes,regular
288534997,height,7,regular
288534997,building,yes,regular
288543148,height,6.64,regular
288543148,building,yes,regular
288559668,building,yes,regular
288566816,building,yes,regular
288569152,height,4.23,regular
288569152,building,yes,regular
288580998,height,7,regular
288580998,building,yes,regular
288633955,height,6,regular
288633955,building,yes,regular
288635028,height,6,regular
288635028,building,yes,regular
288644231,height,6,regular
288644231,building,residential,regular
288644231,city,San Francisco,addr
288644231,state,CA,addr
288644231,street,40th Avenue,addr
288644231,country,US,addr
288644231,postcode,94116,addr
288644231,housenumber,2434,addr
288647269,height,102 m,regular
288647269,building,yes,regular
288650772,height,6,regular
288650772,building,residential,regular
288650772,city,San Francisco,addr
288650772,state,CA,addr
288650772,street,41st Avenue,addr
288650772,country,US,addr
288650772,postcode,94116,addr
288650772,housenumber,2470,addr
288651195,height,3,regular
288651195,building,yes,regular
288653996,height,5,regular
288653996,building,yes,regular
288656682,building,yes,regular
288656906,height,6,regular
288656906,building,yes,regular
288658381,height,3,regular
288658381,building,yes,regular
288662613,height,6,regular
288662613,building,yes,regular
288664820,height,6,regular
288664820,building,yes,regular
288668721,height,6,regular
288668721,building,yes,regular
288678019,height,6,regular
288678019,building,yes,regular
288682710,height,6,regular
288682710,building,yes,regular
288687194,height,6.02,regular
288687194,building,yes,regular
288700610,height,6,regular
288700610,building,yes,regular
288705427,height,6,regular
288705427,building,yes,regular
288705527,height,6,regular
288705527,building,yes,regular
288705809,height,6.38,regular
288705809,building,yes,regular
288706815,height,6,regular
288706815,building,yes,regular
288713054,height,7,regular
288713054,building,yes,regular
288717732,height,6,regular
288717732,building,yes,regular
288718337,building,yes,regular
288722116,height,5.76,regular
288722116,building,yes,regular
288724897,height,6,regular
288724897,building,yes,regular
288789511,height,6,regular
288789511,building,yes,regular
288789912,height,5,regular
288789912,building,yes,regular
288793670,height,5.62,regular
288793670,building,yes,regular
288795196,height,6,regular
288795196,building,yes,regular
288801965,height,7.03,regular
288801965,building,yes,regular
288806722,height,5,regular
288806722,building,yes,regular
288807342,height,5.81,regular
288807342,building,yes,regular
288810061,height,5.48,regular
288810061,building,yes,regular
288811681,height,6,regular
288811681,building,yes,regular
288813985,building,yes,regular
288815624,height,5.75,regular
288815624,building,yes,regular
288816852,height,8,regular
288816852,building,yes,regular
288827549,height,6,regular
288827549,building,yes,regular
288830698,height,5.70,regular
288830698,building,yes,regular
288833254,height,8,regular
288833254,building,yes,regular
288839110,height,5.78,regular
288839110,building,yes,regular
288840307,height,6.33,regular
288840307,building,yes,regular
288840307,street,37th Avenue,addr
288840307,postcode,94116,addr
288840307,housenumber,2821,addr
288845395,building,yes,regular
288856889,height,8.17,regular
288856889,building,yes,regular
288860172,height,5.75,regular
288860172,building,yes,regular
288861175,height,8.17,regular
288861175,building,yes,regular
288861375,height,5.87,regular
288861375,building,yes,regular
288861475,height,5,regular
288861475,building,yes,regular
288861943,height,6,regular
288861943,building,yes,regular
288862417,height,6.60,regular
288862417,building,yes,regular
288862722,height,6.68,regular
288862722,building,yes,regular
288864266,building,yes,regular
288916173,height,7.35,regular
288916173,building,yes,regular
288922944,height,5.97,regular
288922944,building,yes,regular
288924827,height,5.90,regular
288924827,building,yes,regular
288926797,height,6.00,regular
288926797,building,yes,regular
288928842,height,5.67,regular
288928842,building,yes,regular
288929665,height,6,regular
288929665,building,yes,regular
288931404,height,7.98,regular
288931404,building,yes,regular
288935760,height,6,regular
288935760,building,yes,regular
288936134,building,yes,regular
288937307,height,6,regular
288937307,building,yes,regular
288938364,height,4,regular
288938364,building,yes,regular
288944196,height,5,regular
288944196,building,yes,regular
288945511,height,6,regular
288945511,building,yes,regular
288951425,building,yes,regular
288953121,building,yes,regular
288954612,building,yes,regular
288959621,building,yes,regular
288965428,building,yes,regular
288968351,building,yes,regular
288971945,height,6,regular
288971945,building,yes,regular
288972047,height,6,regular
288972047,building,yes,regular
288972148,height,7,regular
288972148,building,yes,regular
288979852,height,6.47,regular
288979852,building,yes,regular
288983413,height,7.21,regular
288983413,building,yes,regular
289066873,building,yes,regular
289227230,height,6,regular
289227230,building,yes,regular
289240149,height,6,regular
289240149,building,yes,regular
289267438,height,6,regular
289267438,building,yes,regular
289287555,height,6,regular
289287555,building,yes,regular
289294215,height,6,regular
289294215,building,yes,regular
289308329,height,7,regular
289308329,building,yes,regular
289312693,height,4,regular
289312693,building,yes,regular
289372537,height,6.94,regular
289372537,building,yes,regular
289374786,building,yes,regular
289376653,height,6,regular
289376653,building,yes,regular
289376772,height,6,regular
289376772,building,yes,regular
289376872,height,6,regular
289376872,building,yes,regular
289381299,height,6,regular
289381299,building,yes,regular
289381407,height,3,regular
289381407,building,yes,regular
289381745,height,6,regular
289381745,building,yes,regular
289381924,height,7,regular
289381924,building,yes,regular
289384574,height,6,regular
289384574,building,yes,regular
289387943,height,5,regular
289387943,building,yes,regular
289388049,height,6,regular
289388049,building,yes,regular
289390211,building,yes,regular
289391411,height,6,regular
289391411,building,yes,regular
289393474,height,6,regular
289393474,building,yes,regular
289395468,height,6,regular
289395468,building,yes,regular
289400627,height,4,regular
289400627,building,yes,regular
289407268,height,5,regular
289407268,building,yes,regular
289411997,height,7.11,regular
289411997,building,yes,regular
289415184,height,7,regular
289415184,building,yes,regular
289416328,height,4.53,regular
289416328,building,yes,regular
289417834,height,6,regular
289417834,building,yes,regular
289420466,height,5.53,regular
289420466,building,yes,regular
289423996,height,4,regular
289423996,building,yes,regular
289429448,height,7,regular
289429448,building,yes,regular
289449901,height,6,regular
289449901,building,yes,regular
289451088,height,7,regular
289451088,building,yes,regular
289452246,height,1,regular
289452246,building,yes,regular
289460747,height,6,regular
289460747,building,yes,regular
289464933,height,7.18,regular
289464933,building,yes,regular
289465042,height,5.57,regular
289465042,building,yes,regular
289467472,height,7,regular
289467472,building,yes,regular
289467572,height,8,regular
289467572,building,yes,regular
289467870,building,yes,regular
289544079,height,8,regular
289544079,building,yes,regular
289546289,height,6,regular
289546289,building,yes,regular
289548800,height,6,regular
289548800,building,yes,regular
289550238,height,6,regular
289550238,building,yes,regular
289553349,building,yes,regular
289555235,height,8,regular
289555235,building,yes,regular
289558329,height,6,regular
289558329,building,yes,regular
289559054,height,7,regular
289559054,building,yes,regular
289560427,name,Bay Shore Car Wash,regular
289560427,height,4,regular
289560427,building,yes,regular
289560427,city,San Francisco,addr
289560427,state,CA,addr
289560427,street,Bayshore Boulevard,addr
289560427,levels,1,building
289560427,housenumber,2599,addr
289561859,height,6,regular
289561859,building,yes,regular
289563314,height,5.81,regular
289563314,building,yes,regular
289565817,height,6,regular
289565817,building,yes,regular
289570499,height,5,regular
289570499,building,yes,regular
289570599,height,6,regular
289570599,building,yes,regular
289578473,height,6,regular
289578473,building,yes,regular
289585468,height,8,regular
289585468,building,yes,regular
289586426,height,5,regular
289586426,building,yes,regular
289594260,height,6,regular
289594260,building,yes,regular
289602354,height,7,regular
289602354,building,yes,regular
289614773,height,6,regular
289614773,building,yes,regular
289616979,height,6,regular
289616979,building,yes,regular
289618778,height,6,regular
289618778,building,yes,regular
289620448,building,yes,regular
289623626,building,yes,regular
289626018,building,yes,regular
289632834,height,6,regular
289632834,building,yes,regular
289633661,height,5,regular
289633661,building,yes,regular
289635077,height,8,regular
289635077,building,yes,regular
289645629,height,6,regular
289645629,building,yes,regular
289645782,height,9,regular
289645782,building,yes,regular
289651627,height,3,regular
289651627,building,yes,regular
289657079,height,4,regular
289657079,building,yes,regular
289664275,height,5,regular
289664275,building,yes,regular
289665944,height,6,regular
289665944,building,yes,regular
289729982,height,6,regular
289729982,building,yes,regular
289730082,height,6,regular
289730082,building,yes,regular
289734387,height,5.63,regular
289734387,building,yes,regular
289739434,height,6,regular
289739434,building,yes,regular
289739540,height,6,regular
289739540,building,yes,regular
289744054,height,5,regular
289744054,building,yes,regular
289747775,height,6,regular
289747775,building,yes,regular
289748918,height,6.12,regular
289748918,building,yes,regular
289749413,height,6,regular
289749413,building,yes,regular
289754615,height,6,regular
289754615,building,yes,regular
289758177,height,6,regular
289758177,building,yes,regular
289759968,building,yes,regular
289760088,height,6,regular
289760088,building,yes,regular
289764796,height,6,regular
289764796,building,yes,regular
289764897,height,6,regular
289764897,building,yes,regular
289768339,height,6,regular
289768339,building,yes,regular
289768868,height,6,regular
289768868,building,yes,regular
289770078,height,3,regular
289770078,building,yes,regular
289774276,height,5.49,regular
289774276,building,yes,regular
289774688,height,7,regular
289774688,building,yes,regular
289775483,height,6,regular
289775483,building,yes,regular
289778027,height,6,regular
289778027,building,yes,regular
289778129,height,6,regular
289778129,building,yes,regular
289779362,height,2,regular
289779362,building,yes,regular
289783968,height,10,regular
289783968,building,yes,regular
289785437,height,6,regular
289785437,building,yes,regular
289789241,height,6,regular
289789241,building,yes,regular
289792034,height,6,regular
289792034,building,yes,regular
289796180,building,yes,regular
289797678,height,6,regular
289797678,building,yes,regular
289799257,height,6,regular
289799257,building,yes,regular
289799380,height,6,regular
289799380,building,yes,regular
289800426,height,6,regular
289800426,building,yes,regular
289801953,height,6,regular
289801953,building,yes,regular
289802252,aeroway,taxiway,regular
289803920,height,7,regular
289803920,building,yes,regular
289807739,height,6,regular
289807739,building,yes,regular
289808931,height,6,regular
289808931,building,yes,regular
289811104,height,6,regular
289811104,building,yes,regular
289828575,height,9,regular
289828575,building,yes,regular
289828773,height,8,regular
289828773,building,yes,regular
289829251,height,5.98,regular
289829251,building,yes,regular
289829563,landuse,grass,regular
289829775,height,6,regular
289829775,building,yes,regular
289830564,height,6.40,regular
289830564,building,yes,regular
289831705,height,8.21,regular
289831705,building,yes,regular
289832011,height,7,regular
289832011,building,yes,regular
289832199,height,5,regular
289832199,building,yes,regular
289832726,height,6,regular
289832726,building,yes,regular
289887438,building,yes,regular
289889561,building,yes,regular
289892695,height,6,regular
289892695,building,yes,regular
289894833,building,yes,regular
289895750,height,6,regular
289895750,building,yes,regular
289895860,height,7,regular
289895860,building,yes,regular
289896693,height,7,regular
289896693,building,yes,regular
289899543,height,6,regular
289899543,building,yes,regular
289903075,height,6,regular
289903075,building,house,regular
289903075,city,San Francisco,addr
289903075,state,CA,addr
289903075,street,Alemany Boulevard,addr
289903075,country,US,addr
289903075,postcode,94112,addr
289903075,housenumber,1220,addr
289904710,height,6,regular
289904710,building,yes,regular
289906601,height,7,regular
289906601,building,yes,regular
289910444,height,4,regular
289910444,building,yes,regular
289910942,height,8,regular
289910942,building,yes,regular
289911043,height,6,regular
289911043,building,yes,regular
289911143,height,6,regular
289911143,building,yes,regular
289912087,height,6,regular
289912087,building,yes,regular
289912969,height,9,regular
289912969,building,yes,regular
289915495,height,6,regular
289915495,building,yes,regular
